country,sex,year,total_self_employed_workers_a_b_c_d
ant,f,1997,4.599999904632568
ant,mf,1998,10.300000190734863
ant,m,1998,12.600000381469727
ant,f,1998,7.5
ant,mf,2000,9.5
ant,m,2000,13.399999618530273
ant,f,2000,5.400000095367432
ant,mf,2002,21.899999618530273
ant,mf,2003,23.600000381469727
ant,mf,2004,24.200000762939453
ant,mf,2005,22.899999618530273
ant,mf,2006,22.399999618530273
ant,mf,2007,22.799999237060547
ant,mf,2009,21.899999618530273
ant,m,2009,27.700000762939453
ant,f,2009,16.5
ant,mf,2011,21.0
ant,m,2011,26.399999618530273
ant,f,2011,16.0
ncl,mf,1996,16.200000762939453
ncl,m,1996,19.5
ncl,f,1996,10.899999618530273
nzl,mf,1980,18.299999237060547
nzl,mf,1981,14.0
nzl,m,1981,17.0
nzl,f,1981,8.300000190734863
nzl,mf,1986,17.700000762939453
nzl,m,1986,21.600000381469727
nzl,f,1986,12.300000190734863
nzl,mf,1987,17.700000762939453
nzl,m,1987,21.799999237060547
nzl,f,1987,12.199999809265137
nzl,mf,1988,18.700000762939453
nzl,m,1988,23.399999618530273
nzl,f,1988,12.600000381469727
nzl,mf,1989,19.399999618530273
nzl,m,1989,24.299999237060547
nzl,f,1989,12.899999618530273
nzl,mf,1990,19.700000762939453
nzl,m,1990,24.600000381469727
nzl,f,1990,13.300000190734863
nzl,mf,1991,20.299999237060547
nzl,m,1991,25.0
nzl,f,1991,14.300000190734863
nzl,mf,1992,21.0
nzl,m,1992,26.100000381469727
nzl,f,1992,14.600000381469727
nzl,mf,1993,21.0
nzl,m,1993,26.100000381469727
nzl,f,1993,14.600000381469727
nzl,mf,1994,20.899999618530273
nzl,m,1994,25.5
nzl,f,1994,15.199999809265137
nzl,mf,1995,20.700000762939453
nzl,m,1995,25.100000381469727
nzl,f,1995,15.300000190734863
nzl,mf,1996,20.799999237060547
nzl,m,1996,25.600000381469727
nzl,f,1996,14.699999809265137
nzl,mf,1997,19.899999618530273
nzl,m,1997,24.700000762939453
nzl,f,1997,14.0
nzl,mf,1998,20.299999237060547
nzl,m,1998,25.200000762939453
nzl,f,1998,14.100000381469727
nzl,mf,1999,21.0
nzl,m,1999,26.200000762939453
nzl,f,1999,14.800000190734863
nzl,mf,2000,20.600000381469727
nzl,m,2000,25.600000381469727
nzl,f,2000,14.5
nzl,mf,2001,19.700000762939453
nzl,m,2001,24.700000762939453
nzl,f,2001,13.899999618530273
nzl,mf,2002,19.200000762939453
nzl,m,2002,24.200000762939453
nzl,f,2002,13.199999809265137
nzl,mf,2003,19.200000762939453
nzl,m,2003,24.399999618530273
nzl,f,2003,13.0
nzl,mf,2004,19.100000381469727
nzl,m,2004,23.799999237060547
nzl,f,2004,13.5
nzl,mf,2005,18.299999237060547
nzl,m,2005,22.700000762939453
nzl,f,2005,13.300000190734863
nzl,mf,2006,17.5
nzl,m,2006,21.799999237060547
nzl,f,2006,12.399999618530273
nzl,mf,2007,17.100000381469727
nzl,m,2007,21.0
nzl,f,2007,12.600000381469727
nzl,mf,2008,17.100000381469727
nzl,m,2008,21.200000762939453
nzl,f,2008,12.5
nzl,mf,2009,16.299999237060547
nzl,m,2009,20.299999237060547
nzl,f,2009,11.800000190734863
nzl,mf,2010,16.100000381469727
nzl,m,2010,19.799999237060547
nzl,f,2010,11.800000190734863
nzl,mf,2011,16.5
nzl,m,2011,20.100000381469727
nzl,f,2011,12.399999618530273
nzl,mf,2012,16.399999618530273
nzl,m,2012,20.0
nzl,f,2012,12.199999809265137
nzl,mf,2013,15.199999809265137
nzl,m,2013,18.399999618530273
nzl,f,2013,11.399999618530273
nic,mf,1993,45.29999923706055
nic,m,1993,42.70000076293945
nic,f,1993,48.70000076293945
nic,mf,1995,40.20000076293945
nic,m,1995,37.79999923706055
nic,f,1995,43.099998474121094
nic,mf,1996,40.29999923706055
nic,m,1996,38.900001525878906
nic,f,1996,42.20000076293945
nic,mf,1997,38.900001525878906
nic,m,1997,36.099998474121094
nic,f,1997,42.099998474121094
nic,mf,1998,40.099998474121094
nic,m,1998,37.0
nic,f,1998,43.70000076293945
nic,mf,1999,40.0
nic,m,1999,37.79999923706055
nic,f,1999,42.70000076293945
nic,mf,2000,48.5
nic,m,2000,48.599998474121094
nic,f,2000,48.20000076293945
nic,mf,2003,52.79999923706055
nic,m,2003,53.599998474121094
nic,f,2003,51.599998474121094
nic,mf,2004,51.099998474121094
nic,m,2004,52.20000076293945
nic,f,2004,49.29999923706055
nic,mf,2005,50.20000076293945
nic,m,2005,50.70000076293945
nic,f,2005,49.29999923706055
nic,mf,2006,49.5
nic,m,2006,50.20000076293945
nic,f,2006,48.20000076293945
nic,mf,2007,49.20000076293945
nic,m,2007,50.70000076293945
nic,f,2007,46.79999923706055
nic,mf,2008,49.400001525878906
nic,m,2008,50.20000076293945
nic,f,2008,48.0
nic,mf,2010,54.0
nic,m,2010,50.79999923706055
nic,f,2010,58.5
ner,mf,2005,85.4000015258789
ner,m,2005,83.80000305175781
ner,f,2005,89.5
nor,mf,1980,14.300000190734863
nor,m,1980,17.0
nor,f,1980,10.5
nor,mf,1981,13.800000190734863
nor,m,1981,16.299999237060547
nor,f,1981,10.199999809265137
nor,mf,1982,13.699999809265137
nor,m,1982,16.600000381469727
nor,f,1982,9.699999809265137
nor,mf,1983,13.199999809265137
nor,m,1983,16.5
nor,f,1983,8.899999618530273
nor,mf,1984,13.300000190734863
nor,m,1984,16.600000381469727
nor,f,1984,8.800000190734863
nor,mf,1985,12.199999809265137
nor,m,1985,15.5
nor,f,1985,8.0
nor,mf,1986,12.699999809265137
nor,m,1986,15.699999809265137
nor,f,1986,8.899999618530273
nor,mf,1987,11.600000381469727
nor,m,1987,14.800000190734863
nor,f,1987,7.699999809265137
nor,mf,1988,11.899999618530273
nor,m,1988,14.899999618530273
nor,f,1988,8.399999618530273
nor,mf,1989,11.800000190734863
nor,m,1989,15.199999809265137
nor,f,1989,7.699999809265137
nor,mf,1990,11.300000190734863
nor,m,1990,14.600000381469727
nor,f,1990,7.400000095367432
nor,mf,1991,10.800000190734863
nor,m,1991,14.300000190734863
nor,f,1991,6.800000190734863
nor,mf,1992,10.300000190734863
nor,m,1992,13.600000381469727
nor,f,1992,6.5
nor,mf,1993,10.199999809265137
nor,m,1993,13.199999809265137
nor,f,1993,6.5
nor,mf,1994,9.699999809265137
nor,m,1994,12.800000190734863
nor,f,1994,5.800000190734863
nor,mf,1995,9.5
nor,m,1995,12.100000381469727
nor,f,1995,6.5
nor,mf,1996,8.800000190734863
nor,m,1996,11.399999618530273
nor,f,1996,5.800000190734863
nor,mf,1997,8.5
nor,m,1997,11.300000190734863
nor,f,1997,5.199999809265137
nor,mf,1998,8.5
nor,m,1998,11.300000190734863
nor,f,1998,5.400000095367432
nor,mf,1999,7.699999809265137
nor,m,1999,10.199999809265137
nor,f,1999,4.900000095367432
nor,mf,2000,7.5
nor,m,2000,9.899999618530273
nor,f,2000,4.800000190734863
nor,mf,2001,7.300000190734863
nor,m,2001,9.399999618530273
nor,f,2001,5.0
nor,mf,2002,7.300000190734863
nor,m,2002,10.0
nor,f,2002,4.199999809265137
nor,mf,2003,7.400000095367432
nor,m,2003,10.100000381469727
nor,f,2003,4.400000095367432
nor,mf,2004,7.5
nor,m,2004,10.399999618530273
nor,f,2004,4.300000190734863
nor,mf,2005,7.400000095367432
nor,m,2005,10.100000381469727
nor,f,2005,4.400000095367432
nor,mf,2006,8.5
nor,m,2006,11.699999809265137
nor,f,2006,4.900000095367432
nor,mf,2007,8.0
nor,m,2007,11.0
nor,f,2007,4.599999904632568
nor,mf,2008,7.800000190734863
nor,m,2008,10.800000190734863
nor,f,2008,4.400000095367432
nor,mf,2009,8.100000381469727
nor,m,2009,11.0
nor,f,2009,4.900000095367432
nor,mf,2010,7.699999809265137
nor,m,2010,10.699999809265137
nor,f,2010,4.400000095367432
nor,mf,2011,7.0
nor,m,2011,9.699999809265137
nor,f,2011,4.0
nor,mf,2012,6.900000095367432
nor,m,2012,9.5
nor,f,2012,4.099999904632568
nor,mf,2013,7.0
nor,m,2013,9.300000190734863
nor,f,2013,4.400000095367432
nor,mf,2014,7.199999809265137
nor,m,2014,9.800000190734863
nor,f,2014,4.300000190734863
omn,mf,1993,13.0
omn,m,1993,13.5
omn,f,1993,6.300000190734863
omn,mf,1996,12.800000190734863
omn,m,1996,13.5
omn,f,1996,6.699999809265137
omn,mf,2000,11.399999618530273
omn,m,2000,11.600000381469727
omn,f,2000,9.899999618530273
omn,mf,2010,3.5
omn,m,2010,3.299999952316284
omn,f,2010,4.099999904632568
pak,mf,1995,65.9000015258789
pak,m,1995,64.5999984741211
pak,f,1995,75.19999694824219
pak,mf,1996,65.9000015258789
pak,m,1996,64.5999984741211
pak,f,1996,75.19999694824219
pak,mf,1997,63.599998474121094
pak,m,1997,63.0
pak,f,1997,66.9000015258789
pak,mf,1998,64.80000305175781
pak,m,1998,63.099998474121094
pak,f,1998,75.0999984741211
pak,mf,1999,64.80000305175781
pak,m,1999,63.099998474121094
pak,f,1999,75.0999984741211
pak,mf,2000,64.4000015258789
pak,m,2000,64.0
pak,f,2000,66.9000015258789
pak,mf,2001,64.4000015258789
pak,m,2001,64.0
pak,f,2001,66.9000015258789
pak,mf,2002,60.099998474121094
pak,m,2002,59.70000076293945
pak,f,2002,62.900001525878906
pak,mf,2003,60.099998474121094
pak,m,2003,59.70000076293945
pak,f,2003,62.900001525878906
pak,mf,2004,62.099998474121094
pak,m,2004,60.79999923706055
pak,f,2004,68.80000305175781
pak,mf,2005,62.099998474121094
pak,m,2005,60.79999923706055
pak,f,2005,68.80000305175781
pak,mf,2006,62.70000076293945
pak,m,2006,59.900001525878906
pak,f,2006,74.30000305175781
pak,mf,2007,62.599998474121094
pak,m,2007,59.400001525878906
pak,f,2007,75.4000015258789
pak,mf,2008,64.0
pak,m,2008,60.5
pak,f,2008,77.9000015258789
pan,mf,1982,34.29999923706055
pan,m,1982,41.5
pan,f,1982,16.600000381469727
pan,mf,1983,31.0
pan,m,1983,37.20000076293945
pan,f,1983,15.199999809265137
pan,mf,1984,32.400001525878906
pan,m,1984,39.400001525878906
pan,f,1984,15.699999809265137
pan,mf,1985,34.29999923706055
pan,m,1985,41.70000076293945
pan,f,1985,16.799999237060547
pan,mf,1986,33.0
pan,m,1986,40.400001525878906
pan,f,1986,15.699999809265137
pan,mf,1987,34.099998474121094
pan,m,1987,41.20000076293945
pan,f,1987,18.399999618530273
pan,mf,1988,39.900001525878906
pan,m,1988,47.5
pan,f,1988,21.899999618530273
pan,mf,1989,38.400001525878906
pan,m,1989,46.79999923706055
pan,f,1989,19.899999618530273
pan,mf,1991,37.400001525878906
pan,mf,1992,34.900001525878906
pan,m,1992,43.099998474121094
pan,f,1992,16.5
pan,mf,1993,33.099998474121094
pan,m,1993,40.79999923706055
pan,f,1993,16.0
pan,mf,1994,31.299999237060547
pan,m,1994,38.0
pan,f,1994,17.0
pan,mf,1995,32.5
pan,m,1995,38.70000076293945
pan,f,1995,19.600000381469727
pan,mf,1996,32.79999923706055
pan,m,1996,38.79999923706055
pan,f,1996,20.100000381469727
pan,mf,1997,33.79999923706055
pan,m,1997,40.29999923706055
pan,f,1997,21.0
pan,mf,1998,33.099998474121094
pan,m,1998,38.29999923706055
pan,f,1998,22.700000762939453
pan,mf,1999,33.20000076293945
pan,m,1999,38.400001525878906
pan,f,1999,23.0
pan,mf,2000,33.29999923706055
pan,m,2000,39.70000076293945
pan,f,2000,20.600000381469727
pan,mf,2001,33.5
pan,m,2001,39.79999923706055
pan,f,2001,20.700000762939453
pan,mf,2002,34.70000076293945
pan,m,2002,39.900001525878906
pan,f,2002,24.799999237060547
pan,mf,2003,35.099998474121094
pan,m,2003,40.5
pan,f,2003,25.100000381469727
pan,mf,2004,34.20000076293945
pan,m,2004,39.099998474121094
pan,f,2004,25.200000762939453
pan,mf,2005,35.0
pan,m,2005,39.099998474121094
pan,f,2005,28.100000381469727
pan,mf,2006,33.79999923706055
pan,m,2006,37.29999923706055
pan,f,2006,27.600000381469727
pan,mf,2007,30.899999618530273
pan,m,2007,34.099998474121094
pan,f,2007,25.399999618530273
pan,mf,2008,30.600000381469727
pan,m,2008,32.79999923706055
pan,f,2008,26.799999237060547
pan,mf,2009,35.29999923706055
pan,m,2009,36.70000076293945
pan,f,2009,33.0
pan,mf,2010,34.099998474121094
pan,m,2010,36.5
pan,f,2010,30.200000762939453
pan,mf,2011,32.400001525878906
pan,m,2011,36.20000076293945
pan,f,2011,26.100000381469727
pan,mf,2012,31.899999618530273
pan,m,2012,34.0
pan,f,2012,28.700000762939453
pan,mf,2013,32.29999923706055
pan,m,2013,34.099998474121094
pan,f,2013,29.5
pan,mf,2014,32.70000076293945
pan,m,2014,34.900001525878906
pan,f,2014,29.299999237060547
pry,mf,1990,31.899999618530273
pry,m,1990,31.100000381469727
pry,f,1990,33.20000076293945
pry,mf,1991,32.099998474121094
pry,m,1991,30.799999237060547
pry,f,1991,34.099998474121094
pry,mf,1992,31.5
pry,m,1992,31.799999237060547
pry,f,1992,31.299999237060547
pry,mf,1993,31.5
pry,m,1993,31.200000762939453
pry,f,1993,32.0
pry,mf,1994,38.099998474121094
pry,m,1994,36.599998474121094
pry,f,1994,40.29999923706055
pry,mf,1996,41.900001525878906
pry,m,1996,39.599998474121094
pry,f,1996,45.20000076293945
pry,mf,1997,53.599998474121094
pry,m,1997,54.099998474121094
pry,f,1997,52.599998474121094
pry,mf,1998,54.20000076293945
pry,m,1998,55.0
pry,f,1998,52.900001525878906
pry,mf,1999,53.599998474121094
pry,m,1999,54.20000076293945
pry,f,1999,52.70000076293945
pry,mf,2001,55.099998474121094
pry,m,2001,55.20000076293945
pry,f,2001,54.900001525878906
pry,mf,2002,57.0
pry,m,2002,58.0
pry,f,2002,55.20000076293945
pry,mf,2003,55.900001525878906
pry,m,2003,56.599998474121094
pry,f,2003,54.599998474121094
pry,mf,2004,57.0
pry,m,2004,56.900001525878906
pry,f,2004,57.099998474121094
pry,mf,2005,53.29999923706055
pry,m,2005,54.599998474121094
pry,f,2005,51.29999923706055
pry,mf,2006,53.70000076293945
pry,m,2006,54.0
pry,f,2006,53.099998474121094
pry,mf,2007,51.900001525878906
pry,m,2007,51.0
pry,f,2007,53.20000076293945
pry,mf,2008,49.5
pry,m,2008,48.70000076293945
pry,f,2008,50.599998474121094
pry,mf,2009,51.70000076293945
pry,m,2009,51.400001525878906
pry,f,2009,52.20000076293945
pry,mf,2010,48.29999923706055
pry,m,2010,47.599998474121094
pry,f,2010,49.400001525878906
pry,mf,2011,47.29999923706055
pry,m,2011,46.70000076293945
pry,f,2011,48.099998474121094
pry,mf,2012,48.70000076293945
pry,m,2012,46.70000076293945
pry,f,2012,52.5
pry,mf,2013,45.099998474121094
pry,m,2013,45.20000076293945
pry,f,2013,45.0
pry,mf,2014,44.400001525878906
pry,m,2014,43.79999923706055
pry,f,2014,45.20000076293945
per,mf,1990,41.0
per,m,1990,36.900001525878906
per,f,1990,47.20000076293945
per,mf,1991,41.0
per,m,1991,38.599998474121094
per,f,1991,44.79999923706055
per,mf,1992,42.400001525878906
per,m,1992,39.599998474121094
per,f,1992,47.20000076293945
per,mf,1993,41.0
per,m,1993,38.29999923706055
per,f,1993,45.29999923706055
per,mf,1994,41.29999923706055
per,m,1994,37.70000076293945
per,f,1994,47.099998474121094
per,mf,1995,41.400001525878906
per,m,1995,37.900001525878906
per,f,1995,46.400001525878906
per,mf,1996,47.900001525878906
per,m,1996,43.29999923706055
per,f,1996,54.599998474121094
per,mf,1997,50.79999923706055
per,m,1997,45.599998474121094
per,f,1997,57.79999923706055
per,mf,1998,47.5
per,m,1998,42.79999923706055
per,f,1998,53.599998474121094
per,mf,1999,48.79999923706055
per,m,1999,45.29999923706055
per,f,1999,53.099998474121094
per,mf,2000,49.29999923706055
per,m,2000,45.20000076293945
per,f,2000,54.79999923706055
per,mf,2001,50.79999923706055
per,m,2001,46.900001525878906
per,f,2001,55.70000076293945
per,mf,2002,37.0
per,m,2002,35.5
per,f,2002,38.79999923706055
per,mf,2003,40.20000076293945
per,m,2003,39.20000076293945
per,f,2003,41.599998474121094
per,mf,2004,58.400001525878906
per,m,2004,53.79999923706055
per,f,2004,64.5
per,mf,2005,57.400001525878906
per,m,2005,52.70000076293945
per,f,2005,63.5
per,mf,2006,55.900001525878906
per,m,2006,51.099998474121094
per,f,2006,62.099998474121094
per,mf,2007,54.70000076293945
per,m,2007,50.099998474121094
per,f,2007,60.5
per,mf,2008,54.099998474121094
per,m,2008,49.70000076293945
per,f,2008,59.79999923706055
per,mf,2009,53.599998474121094
per,m,2009,48.79999923706055
per,f,2009,59.70000076293945
per,mf,2010,53.5
per,m,2010,49.099998474121094
per,f,2010,59.099998474121094
per,mf,2011,53.099998474121094
per,m,2011,49.5
per,f,2011,57.70000076293945
per,mf,2012,51.79999923706055
per,m,2012,48.099998474121094
per,f,2012,56.400001525878906
phl,mf,1998,50.099998474121094
phl,m,1998,49.70000076293945
phl,f,1998,50.79999923706055
phl,mf,1999,50.400001525878906
phl,m,1999,49.900001525878906
phl,f,1999,51.20000076293945
phl,mf,2000,49.29999923706055
phl,m,2000,49.29999923706055
phl,f,2000,49.20000076293945
phl,mf,2001,50.5
phl,m,2001,49.900001525878906
phl,f,2001,51.400001525878906
phl,mf,2002,51.29999923706055
phl,m,2002,50.70000076293945
phl,f,2002,52.099998474121094
phl,mf,2003,49.900001525878906
phl,m,2003,49.400001525878906
phl,f,2003,50.70000076293945
phl,mf,2004,47.900001525878906
phl,m,2004,47.20000076293945
phl,f,2004,49.0
phl,mf,2005,49.5
phl,m,2005,49.099998474121094
phl,f,2005,50.099998474121094
phl,mf,2006,48.900001525878906
phl,m,2006,48.5
phl,f,2006,49.599998474121094
phl,mf,2007,47.79999923706055
phl,m,2007,47.29999923706055
phl,f,2007,48.70000076293945
phl,mf,2008,47.599998474121094
phl,m,2008,47.099998474121094
phl,f,2008,48.599998474121094
phl,mf,2009,46.70000076293945
phl,mf,2010,45.599998474121094
phl,mf,2011,44.79999923706055
phl,mf,2012,43.400001525878906
phl,mf,2013,41.79999923706055
phl,m,2013,40.29999923706055
phl,f,2013,44.099998474121094
pol,mf,1980,25.399999618530273
pol,mf,1981,25.700000762939453
pol,mf,1982,26.899999618530273
pol,mf,1983,26.799999237060547
pol,mf,1984,26.5
pol,mf,1985,26.5
pol,mf,1986,26.0
pol,mf,1987,25.600000381469727
pol,mf,1988,25.399999618530273
pol,mf,1989,25.100000381469727
pol,mf,1990,27.200000762939453
pol,mf,1991,30.0
pol,mf,1992,30.200000762939453
pol,m,1992,31.200000762939453
pol,f,1992,29.0
pol,mf,1993,31.200000762939453
pol,m,1993,32.20000076293945
pol,f,1993,29.899999618530273
pol,mf,1994,30.899999618530273
pol,m,1994,32.400001525878906
pol,f,1994,29.200000762939453
pol,mf,1995,29.700000762939453
pol,m,1995,31.399999618530273
pol,f,1995,27.700000762939453
pol,mf,1996,29.5
pol,m,1996,31.100000381469727
pol,f,1996,27.5
pol,mf,1997,28.700000762939453
pol,m,1997,30.299999237060547
pol,f,1997,26.799999237060547
pol,mf,1998,27.5
pol,m,1998,29.100000381469727
pol,f,1998,25.399999618530273
pol,mf,1999,26.799999237060547
pol,m,1999,29.0
pol,f,1999,24.100000381469727
pol,mf,2000,27.399999618530273
pol,m,2000,29.299999237060547
pol,f,2000,25.0
pol,mf,2001,28.0
pol,m,2001,29.700000762939453
pol,f,2001,25.799999237060547
pol,mf,2002,28.200000762939453
pol,m,2002,30.600000381469727
pol,f,2002,25.399999618530273
pol,mf,2003,27.0
pol,m,2003,29.799999237060547
pol,f,2003,23.700000762939453
pol,mf,2004,26.5
pol,m,2004,28.700000762939453
pol,f,2004,23.799999237060547
pol,mf,2005,25.799999237060547
pol,m,2005,27.899999618530273
pol,f,2005,23.100000381469727
pol,mf,2006,24.399999618530273
pol,m,2006,26.600000381469727
pol,f,2006,21.799999237060547
pol,mf,2007,23.5
pol,m,2007,25.5
pol,f,2007,20.899999618530273
pol,mf,2008,22.899999618530273
pol,m,2008,25.0
pol,f,2008,20.399999618530273
pol,mf,2009,22.700000762939453
pol,m,2009,24.899999618530273
pol,f,2009,20.100000381469727
pol,mf,2010,23.0
pol,m,2010,25.299999237060547
pol,f,2010,20.100000381469727
pol,mf,2011,22.899999618530273
pol,m,2011,25.299999237060547
pol,f,2011,19.799999237060547
pol,mf,2012,22.399999618530273
pol,m,2012,25.0
pol,f,2012,19.200000762939453
pol,mf,2013,21.799999237060547
pol,m,2013,24.5
pol,f,2013,18.399999618530273
pol,mf,2014,21.399999618530273
pol,m,2014,24.299999237060547
pol,f,2014,17.700000762939453
prt,mf,1986,31.100000381469727
prt,m,1986,29.299999237060547
prt,f,1986,33.79999923706055
prt,mf,1987,31.899999618530273
prt,m,1987,29.700000762939453
prt,f,1987,35.099998474121094
prt,mf,1988,30.899999618530273
prt,m,1988,29.5
prt,f,1988,32.900001525878906
prt,mf,1989,30.0
prt,m,1989,29.0
prt,f,1989,31.5
prt,mf,1990,28.799999237060547
prt,m,1990,27.799999237060547
prt,f,1990,30.100000381469727
prt,mf,1991,30.299999237060547
prt,m,1991,28.799999237060547
prt,f,1991,32.099998474121094
prt,mf,1992,25.600000381469727
prt,m,1992,26.700000762939453
prt,f,1992,24.200000762939453
prt,mf,1993,25.799999237060547
prt,m,1993,26.5
prt,f,1993,25.0
prt,mf,1994,27.299999237060547
prt,m,1994,28.5
prt,f,1994,25.799999237060547
prt,mf,1995,27.700000762939453
prt,m,1995,29.600000381469727
prt,f,1995,25.5
prt,mf,1996,28.399999618530273
prt,m,1996,30.100000381469727
prt,f,1996,26.299999237060547
prt,mf,1997,28.399999618530273
prt,m,1997,29.5
prt,f,1997,27.100000381469727
prt,mf,1998,28.200000762939453
prt,m,1998,29.399999618530273
prt,f,1998,26.600000381469727
prt,mf,1999,26.799999237060547
prt,m,1999,27.700000762939453
prt,f,1999,25.799999237060547
prt,mf,2000,25.899999618530273
prt,m,2000,27.200000762939453
prt,f,2000,24.299999237060547
prt,mf,2001,27.799999237060547
prt,m,2001,29.200000762939453
prt,f,2001,26.100000381469727
prt,mf,2002,27.5
prt,m,2002,29.100000381469727
prt,f,2002,25.600000381469727
prt,mf,2003,27.299999237060547
prt,m,2003,28.700000762939453
prt,f,2003,25.700000762939453
prt,mf,2004,26.100000381469727
prt,m,2004,28.100000381469727
prt,f,2004,23.899999618530273
prt,mf,2005,25.799999237060547
prt,m,2005,27.299999237060547
prt,f,2005,24.100000381469727
prt,mf,2006,24.700000762939453
prt,m,2006,26.0
prt,f,2006,23.200000762939453
prt,mf,2007,24.799999237060547
prt,m,2007,26.5
prt,f,2007,22.899999618530273
prt,mf,2008,24.299999237060547
prt,m,2008,25.799999237060547
prt,f,2008,22.600000381469727
prt,mf,2009,24.0
prt,m,2009,26.299999237060547
prt,f,2009,21.5
prt,mf,2010,23.100000381469727
prt,m,2010,25.600000381469727
prt,f,2010,20.399999618530273
prt,mf,2011,21.5
prt,m,2011,25.399999618530273
prt,f,2011,17.200000762939453
prt,mf,2012,22.100000381469727
prt,m,2012,26.200000762939453
prt,f,2012,17.700000762939453
prt,mf,2013,21.899999618530273
prt,m,2013,26.200000762939453
prt,f,2013,17.399999618530273
prt,mf,2014,19.700000762939453
prt,m,2014,24.299999237060547
prt,f,2014,14.899999618530273
pri,mf,1991,15.399999618530273
pri,m,1991,20.0
pri,f,1991,8.199999809265137
pri,mf,1992,14.899999618530273
pri,m,1992,19.600000381469727
pri,f,1992,7.800000190734863
pri,mf,1993,14.800000190734863
pri,m,1993,19.600000381469727
pri,f,1993,7.5
pri,mf,1994,15.100000381469727
pri,m,1994,20.600000381469727
