country,sex,year,employers_a_000
gbr,f,2009,194.1490020751953
gbr,mf,2010,770.010009765625
gbr,m,2010,571.697998046875
gbr,f,2010,198.31199645996094
gbr,mf,2011,737.530029296875
gbr,m,2011,554.1389770507812
gbr,f,2011,183.39199829101562
gbr,mf,2012,746.4910278320312
gbr,m,2012,550.8400268554688
gbr,f,2012,195.65199279785156
gbr,mf,2013,738.0189819335938
gbr,m,2013,538.1279907226562
gbr,f,2013,199.89199829101562
gbr,mf,2014,776.3419799804688
gbr,m,2014,571.3369750976562
gbr,f,2014,205.00599670410156
ury,mf,1998,47.380001068115234
ury,m,1998,37.02000045776367
ury,f,1998,10.350000381469727
ury,mf,1999,40.060001373291016
ury,m,1999,30.299999237060547
ury,f,1999,9.760000228881836
ury,mf,2000,39.5
ury,m,2000,29.600000381469727
ury,f,2000,10.0
ury,mf,2001,42.5
ury,m,2001,32.599998474121094
ury,f,2001,9.899999618530273
ury,mf,2002,46.79999923706055
ury,m,2002,29.5
ury,f,2002,17.299999237060547
ury,mf,2003,35.5
ury,m,2003,27.299999237060547
ury,f,2003,8.199999809265137
ury,mf,2005,43.900001525878906
ury,m,2005,32.70000076293945
ury,f,2005,11.199999809265137
ury,mf,2006,67.80000305175781
ury,m,2006,51.20000076293945
ury,f,2006,16.600000381469727
ury,mf,2007,71.0999984741211
ury,m,2007,53.400001525878906
ury,f,2007,18.5
ury,mf,2008,61.66299819946289
ury,m,2008,17.047000885009766
ury,f,2008,44.61600112915039
ury,mf,2009,66.13500213623047
ury,m,2009,17.489999771118164
ury,f,2009,48.64400100708008
ury,mf,2010,61.209999084472656
ury,m,2010,43.590999603271484
ury,f,2010,17.618999481201172
ury,mf,2011,84.97200012207031
ury,m,2011,60.74300003051758
ury,f,2011,24.229000091552734
ury,mf,2012,76.25499725341797
ury,m,2012,55.42100143432617
ury,f,2012,20.833999633789062
ury,mf,2013,78.52100372314453
ury,m,2013,57.99399948120117
ury,f,2013,20.527000427246094
vut,mf,2009,1.36899995803833
vut,m,2009,0.953000009059906
vut,f,2009,0.41600000858306885
ven,mf,1994,470.0400085449219
ven,m,1994,428.3599853515625
ven,f,1994,41.68000030517578
ven,mf,1995,437.92999267578125
ven,m,1995,384.42999267578125
ven,f,1995,53.5
ven,mf,1996,389.739990234375
ven,m,1996,340.95001220703125
ven,f,1996,48.790000915527344
ven,mf,1997,430.2699890136719
ven,m,1997,375.0199890136719
ven,f,1997,55.2400016784668
ven,mf,1998,444.67999267578125
ven,m,1998,393.54998779296875
ven,f,1998,51.119998931884766
ven,mf,1999,454.30999755859375
ven,m,1999,393.4100036621094
ven,f,1999,60.900001525878906
ven,mf,2000,457.2669982910156
ven,m,2000,394.9779968261719
ven,f,2000,62.28900146484375
ven,mf,2001,641.1820068359375
ven,m,2001,527.5469970703125
ven,f,2001,113.63500213623047
ven,mf,2002,540.89697265625
ven,m,2002,447.85198974609375
ven,f,2002,93.04499816894531
ven,mf,2003,507.6130065917969
ven,m,2003,419.02099609375
ven,f,2003,88.59200286865234
ven,mf,2004,500.4590148925781
ven,m,2004,410.27301025390625
ven,f,2004,90.18599700927734
ven,mf,2005,524.4310302734375
ven,m,2005,431.1189880371094
ven,f,2005,93.31199645996094
ven,mf,2006,499.3909912109375
ven,m,2006,418.7879943847656
ven,f,2006,80.60299682617188
ven,mf,2007,479.18798828125
ven,m,2007,395.40899658203125
ven,f,2007,83.77899932861328
ven,mf,2008,484.6570129394531
ven,m,2008,396.947998046875
ven,f,2008,87.70899963378906
ven,mf,2009,454.4490051269531
ven,m,2009,367.6919860839844
ven,f,2009,86.75700378417969
ven,mf,2010,415.843994140625
ven,m,2010,340.09100341796875
ven,f,2010,75.75399780273438
ven,mf,2011,429.16400146484375
ven,m,2011,352.2869873046875
ven,f,2011,76.87799835205078
ven,mf,2012,411.1310119628906
ven,m,2012,335.80999755859375
ven,f,2012,75.32099914550781
ven,mf,2013,459.6059875488281
ven,m,2013,369.8789978027344
ven,f,2013,89.72699737548828
vnm,mf,1996,254.3000030517578
vnm,m,1996,184.8000030517578
vnm,f,1996,69.5
vnm,mf,1997,56.599998474121094
vnm,m,1997,37.900001525878906
vnm,f,1997,18.799999237060547
vnm,mf,1998,15.800000190734863
vnm,m,1998,12.699999809265137
vnm,f,1998,3.0999999046325684
vnm,mf,1999,45.400001525878906
vnm,m,1999,31.0
vnm,f,1999,14.399999618530273
vnm,mf,2000,79.5
vnm,m,2000,51.099998474121094
vnm,f,2000,28.299999237060547
vnm,mf,2001,118.30000305175781
vnm,m,2001,61.20000076293945
vnm,f,2001,57.099998474121094
vnm,mf,2002,155.1999969482422
vnm,m,2002,101.30000305175781
vnm,f,2002,53.79999923706055
vnm,mf,2003,142.39999389648438
vnm,m,2003,95.0
vnm,f,2003,47.400001525878906
vnm,mf,2004,215.3000030517578
vnm,m,2004,152.6999969482422
vnm,f,2004,62.599998474121094
vnm,mf,2011,1475.553955078125
vnm,mf,2012,1392.175048828125
vnm,m,2012,968.5250244140625
vnm,f,2012,423.6499938964844
vnm,mf,2013,1299.8900146484375
vnm,m,2013,916.594970703125
vnm,f,2013,383.2950134277344
pse,mf,1996,27.347999572753906
pse,m,1996,26.718000411987305
pse,f,1996,0.6299999952316284
pse,mf,1997,25.253999710083008
pse,m,1997,24.777999877929688
pse,f,1997,0.47600001096725464
pse,mf,1998,31.615999221801758
pse,m,1998,30.961999893188477
pse,f,1998,0.6539999842643738
pse,mf,1999,32.400001525878906
pse,m,1999,31.625999450683594
pse,f,1999,0.7739999890327454
pse,mf,2000,27.375999450683594
pse,m,2000,26.724000930786133
pse,f,2000,0.652999997138977
pse,mf,2001,23.920000076293945
pse,m,2001,23.267000198364258
pse,f,2001,0.6539999842643738
pse,mf,2002,17.67799949645996
pse,m,2002,17.336999893188477
pse,f,2002,0.3409999907016754
pse,mf,2003,20.125
pse,m,2003,19.43400001525879
pse,f,2003,0.6909999847412109
pse,mf,2004,24.089000701904297
pse,m,2004,23.417999267578125
pse,f,2004,0.6700000166893005
pse,mf,2005,27.426000595092773
pse,m,2005,26.565000534057617
pse,f,2005,0.8619999885559082
pse,mf,2006,30.638999938964844
pse,m,2006,29.70800018310547
pse,f,2006,0.9309999942779541
pse,mf,2007,26.975000381469727
pse,m,2007,26.197999954223633
pse,f,2007,0.7770000100135803
pse,mf,2008,27.474000930786133
pse,m,2008,26.55699920654297
pse,f,2008,0.9160000085830688
pse,mf,2009,41.643001556396484
pse,mf,2010,43.20000076293945
pse,mf,2011,47.99399948120117
pse,mf,2012,49.98400115966797
pse,mf,2013,55.06700134277344
pse,m,2013,52.36899948120117
pse,f,2013,2.697999954223633
yem,mf,1999,78.322998046875
yem,m,1999,74.71399688720703
yem,f,1999,3.6089999675750732
yem,mf,2004,160.0
yem,m,2004,155.0
yem,f,2004,5.0
yem,mf,2010,184.36500549316406
yem,m,2010,178.53199768066406
yem,f,2010,5.833000183105469
zmb,mf,1980,6.434000015258789
zmb,m,1980,5.578999996185303
zmb,f,1980,0.8550000190734863
zmb,mf,1990,33.09199905395508
zmb,m,1990,26.509000778198242
zmb,f,1990,6.583000183105469
zmb,mf,1991,10.355999946594238
zmb,m,1991,7.050000190734863
zmb,f,1991,3.305999994277954
zmb,mf,1996,20.17799949645996
zmb,m,1996,14.682000160217285
zmb,f,1996,5.495999813079834
zmb,mf,1998,13.0
zmb,m,1998,6.0
zmb,f,1998,7.0
zmb,mf,2000,11.25
zmb,m,2000,9.329999923706055
zmb,f,2000,2.51200008392334
zmb,mf,2003,1.2450000047683716
zmb,mf,2005,41.314998626708984
zmb,mf,2008,14.12399959564209
zmb,mf,2010,15.0
zmb,mf,2012,15.383999824523926
zmb,m,2012,9.12600040435791
zmb,f,2012,6.257999897003174
zwe,mf,1994,13.949999809265137
zwe,m,1994,10.579999923706055
zwe,f,1994,3.369999885559082
zwe,mf,1997,23.656999588012695
zwe,m,1997,16.790000915527344
zwe,f,1997,6.860000133514404
zwe,mf,1999,18.066999435424805
zwe,m,1999,14.652000427246094
zwe,f,1999,3.4149999618530273
zwe,mf,2002,19.577999114990234
zwe,m,2002,12.937000274658203
zwe,f,2002,6.640999794006348
zwe,mf,2011,23.020000457763672
zwe,m,2011,16.07699966430664
zwe,f,2011,6.943999767303467
zwe,mf,2012,22.211000442504883
zwe,m,2012,15.680000305175781
zwe,f,2012,6.531000137329102
