country,sex,year,wage_salaried_workers_employees_000
hnd,m,1990,497.9100036621094
hnd,f,1990,195.97000122070312
hnd,mf,1991,690.6599731445312
hnd,m,1991,459.6199951171875
hnd,f,1991,231.0399932861328
hnd,mf,1992,812.6799926757812
hnd,m,1992,532.8200073242188
hnd,f,1992,279.8599853515625
hnd,mf,1994,855.3099975585938
hnd,m,1994,571.219970703125
hnd,f,1994,284.0799865722656
hnd,mf,1995,847.5
hnd,m,1995,580.1500244140625
hnd,f,1995,267.3500061035156
hnd,mf,1996,914.5
hnd,m,1996,600.5
hnd,f,1996,314.0
hnd,mf,1997,976.7000122070312
hnd,m,1997,636.2000122070312
hnd,f,1997,340.3999938964844
hnd,mf,1998,1024.800048828125
hnd,m,1998,675.5
hnd,f,1998,349.29998779296875
hnd,mf,1999,1075.800048828125
hnd,m,1999,708.0999755859375
hnd,f,1999,367.3999938964844
hnd,mf,2001,1117.9000244140625
hnd,m,2001,739.5
hnd,f,2001,378.29998779296875
hnd,mf,2002,1093.5
hnd,m,2002,733.2000122070312
hnd,f,2002,360.29998779296875
hnd,mf,2003,1114.5999755859375
hnd,m,2003,750.0
hnd,f,2003,364.6000061035156
hnd,mf,2004,1172.300048828125
hnd,m,2004,771.9000244140625
hnd,f,2004,400.29998779296875
hnd,mf,2005,1269.5
hnd,m,2005,845.2999877929688
hnd,f,2005,424.20001220703125
hnd,mf,2006,1288.4000244140625
hnd,m,2006,850.5
hnd,f,2006,438.0
hnd,mf,2007,1348.5999755859375
hnd,m,2007,894.0
hnd,f,2007,454.6000061035156
hnd,mf,2008,1424.8499755859375
hnd,m,2008,938.8189697265625
hnd,f,2008,486.031005859375
hnd,mf,2009,1434.6259765625
hnd,m,2009,976.3200073242188
hnd,f,2009,458.3059997558594
hnd,mf,2010,1464.4820556640625
hnd,m,2010,966.8729858398438
hnd,f,2010,497.6090087890625
hkg,mf,1993,2481.699951171875
hkg,m,1993,1495.699951171875
hkg,f,1993,985.9000244140625
hkg,mf,1994,2561.0
hkg,m,1994,1526.9000244140625
hkg,f,1994,1034.0999755859375
hkg,mf,1995,2591.199951171875
hkg,m,1995,1523.199951171875
hkg,f,1995,1067.9000244140625
hkg,mf,1996,2741.5
hkg,m,1996,1594.300048828125
hkg,f,1996,1147.199951171875
hkg,mf,1997,2837.199951171875
hkg,m,1997,1644.300048828125
hkg,f,1997,1192.9000244140625
hkg,mf,1998,2798.89990234375
hkg,m,1998,1594.5999755859375
hkg,f,1998,1204.300048828125
hkg,mf,1999,2774.800048828125
hkg,m,1999,1549.300048828125
hkg,f,1999,1225.4000244140625
hkg,mf,2000,2869.89990234375
hkg,m,2000,1585.0999755859375
hkg,f,2000,1284.699951171875
hkg,mf,2001,2865.199951171875
hkg,m,2001,1539.0
hkg,f,2001,1326.199951171875
hkg,mf,2002,2804.199951171875
hkg,m,2002,1471.9000244140625
hkg,f,2002,1332.300048828125
hkg,mf,2003,2786.60009765625
hkg,m,2003,1456.5999755859375
hkg,f,2003,1330.0
hkg,mf,2004,2864.89990234375
hkg,m,2004,1495.4000244140625
hkg,f,2004,1369.4000244140625
hkg,mf,2005,2928.5
hkg,m,2005,1515.9000244140625
hkg,f,2005,1412.5999755859375
hkg,mf,2006,2985.5
hkg,m,2006,1527.5
hkg,f,2006,1458.0
hkg,mf,2007,3090.300048828125
hkg,m,2007,1574.0
hkg,f,2007,1516.300048828125
hkg,mf,2008,3125.800048828125
hkg,m,2008,1579.4000244140625
hkg,f,2008,1546.4000244140625
hkg,mf,2009,3099.47509765625
hkg,m,2009,1546.9000244140625
hkg,f,2009,1552.5999755859375
hkg,mf,2010,3153.5
hkg,m,2010,1584.324951171875
hkg,f,2010,1569.175048828125
hkg,mf,2011,3217.550048828125
hkg,m,2011,1600.1500244140625
hkg,f,2011,1617.4000244140625
hkg,mf,2012,3290.675048828125
hkg,m,2012,1621.7750244140625
hkg,f,2012,1668.9000244140625
hkg,mf,2013,3350.10009765625
hkg,m,2013,1640.4000244140625
hkg,f,2013,1709.699951171875
hun,mf,1992,3461.300048828125
hun,m,1992,1803.0999755859375
hun,f,1992,1658.199951171875
hun,mf,1993,3284.699951171875
hun,m,1993,1704.800048828125
hun,f,1993,1579.9000244140625
hun,mf,1994,3219.89990234375
hun,m,1994,1686.800048828125
hun,f,1994,1533.0999755859375
hun,mf,1995,3146.800048828125
hun,m,1995,1678.5
hun,f,1995,1468.300048828125
hun,mf,1996,2945.1630859375
hun,m,1996,1550.3890380859375
hun,f,1996,1394.7740478515625
hun,mf,1997,2954.06298828125
hun,m,1997,1570.156982421875
hun,f,1997,1383.906005859375
hun,mf,1998,3057.26708984375
hun,m,1998,1613.3349609375
hun,f,1998,1443.9320068359375
hun,mf,1999,3190.492919921875
hun,m,1999,1678.9449462890625
hun,f,1999,1511.5479736328125
hun,mf,2000,3226.991943359375
hun,m,2000,1692.2769775390625
hun,f,2000,1534.7149658203125
hun,mf,2001,3294.10302734375
hun,m,2001,1726.22998046875
hun,f,2001,1567.873046875
hun,mf,2002,3334.501953125
hun,m,2002,1754.64599609375
hun,f,2002,1579.85595703125
hun,mf,2003,3401.468017578125
hun,m,2003,1773.7080078125
hun,f,2003,1627.760009765625
hun,mf,2004,3331.903076171875
hun,m,2004,1738.551025390625
hun,f,2004,1593.35205078125
hun,mf,2005,3367.2109375
hun,m,2005,1756.8919677734375
hun,f,2005,1610.3179931640625
hun,mf,2006,3428.89794921875
hun,m,2006,1801.81103515625
hun,f,2006,1627.0860595703125
hun,mf,2007,3415.5419921875
hun,m,2007,1806.2900390625
hun,f,2007,1609.251953125
hun,mf,2008,3378.412109375
hun,m,2008,1773.8929443359375
hun,f,2008,1604.51904296875
hun,mf,2009,3274.826904296875
hun,m,2009,1710.2049560546875
hun,f,2009,1564.6219482421875
hun,mf,2010,3272.677001953125
hun,m,2010,1688.345947265625
hun,f,2010,1584.3310546875
hun,mf,2011,3302.52197265625
hun,m,2011,1712.9630126953125
hun,f,2011,1589.56005859375
hun,mf,2012,3378.123046875
hun,m,2012,1754.739990234375
hun,f,2012,1623.383056640625
hun,mf,2013,3453.822021484375
hun,m,2013,1812.0059814453125
hun,f,2013,1641.8160400390625
hun,mf,2014,3636.408935546875
hun,m,2014,1910.2459716796875
hun,f,2014,1726.1629638671875
isl,mf,1980,92.0999984741211
isl,mf,1981,97.0999984741211
isl,mf,1982,99.5999984741211
isl,mf,1983,100.5
isl,mf,1984,101.80000305175781
isl,mf,1985,105.69999694824219
isl,mf,1986,107.69999694824219
isl,mf,1987,111.5999984741211
isl,mf,1988,108.5
isl,mf,1989,107.0
isl,mf,1990,107.0
isl,mf,1991,109.19999694824219
isl,m,1991,54.29999923706055
isl,f,1991,54.900001525878906
isl,mf,1992,110.5
isl,m,1992,55.29999923706055
isl,f,1992,55.29999923706055
isl,mf,1993,112.0
isl,m,1993,55.70000076293945
isl,f,1993,56.5
isl,mf,1994,112.30000305175781
isl,m,1994,54.70000076293945
isl,f,1994,57.599998474121094
isl,mf,1995,113.36299896240234
isl,m,1995,54.56399917602539
isl,f,1995,58.79899978637695
isl,mf,1996,114.30799865722656
isl,m,1996,56.37799835205078
isl,f,1996,57.93000030517578
isl,mf,1997,114.875
isl,m,1997,58.012001037597656
isl,f,1997,56.862998962402344
isl,mf,1998,117.60399627685547
isl,m,1998,58.64500045776367
isl,f,1998,58.95800018310547
isl,mf,1999,123.34600067138672
isl,m,1999,61.25899887084961
isl,f,1999,62.08700180053711
isl,mf,2000,128.78599548339844
isl,m,2000,63.819000244140625
isl,f,2000,64.96600341796875
isl,mf,2001,131.0449981689453
isl,m,2001,64.88099670410156
isl,f,2001,66.16400146484375
isl,mf,2002,129.531005859375
isl,m,2002,63.06399917602539
isl,f,2002,66.46700286865234
isl,mf,2003,135.8990020751953
isl,m,2003,67.63999938964844
isl,f,2003,68.25900268554688
isl,mf,2004,134.81399536132812
isl,m,2004,67.5009994506836
isl,f,2004,67.31300354003906
isl,mf,2005,135.427001953125
isl,m,2005,67.17500305175781
isl,f,2005,68.25199890136719
isl,mf,2006,142.24099731445312
isl,m,2006,71.79900360107422
isl,f,2006,70.44200134277344
isl,mf,2007,150.80099487304688
isl,m,2007,77.56400299072266
isl,f,2007,73.23699951171875
isl,mf,2008,153.9720001220703
isl,m,2008,79.58699798583984
isl,f,2008,74.38500213623047
isl,mf,2009,145.69200134277344
isl,m,2009,72.75900268554688
isl,f,2009,72.93399810791016
isl,mf,2010,143.9720001220703
isl,m,2010,71.71499633789062
isl,f,2010,72.25700378417969
isl,mf,2011,144.31100463867188
isl,m,2011,71.87799835205078
isl,f,2011,72.43299865722656
isl,mf,2012,144.62399291992188
isl,m,2012,72.45600128173828
isl,f,2012,72.16799926757812
isl,mf,2013,150.4720001220703
isl,m,2013,74.97899627685547
isl,f,2013,75.49299621582031
isl,mf,2014,153.36099243164062
isl,m,2014,76.15799713134766
isl,f,2014,77.2030029296875
ind,mf,1994,43525.62890625
ind,m,1994,36654.41015625
ind,f,1994,6871.208984375
ind,mf,2000,51923.390625
ind,m,2000,43260.609375
ind,f,2000,8662.7802734375
ind,mf,2005,58086.73046875
ind,m,2005,46847.890625
ind,f,2005,11238.830078125
ind,mf,2010,67816.1484375
ind,m,2010,53827.0
ind,f,2010,13989.1396484375
idn,mf,1997,30277.7890625
idn,mf,1998,28805.419921875
idn,mf,1999,29383.55078125
idn,mf,2000,29498.0390625
idn,mf,2001,30212.0
idn,m,2001,20344.0
idn,f,2001,9868.0
idn,mf,2002,29563.0
idn,m,2002,20035.0
idn,f,2002,9529.0
idn,mf,2003,28757.0
idn,m,2003,19565.0
idn,f,2003,9192.0
idn,mf,2004,29909.0
idn,m,2004,20471.0
idn,f,2004,9439.0
idn,mf,2005,31563.0
idn,m,2005,21349.0
idn,f,2005,10214.0
idn,mf,2006,32363.0
idn,m,2006,21659.0
idn,f,2006,10704.0
idn,mf,2007,33960.0
idn,m,2007,22679.0
idn,f,2007,11281.0
idn,mf,2008,33476.0
idn,mf,2009,34992.9296875
idn,m,2009,22377.5
idn,f,2009,12615.4296875
idn,mf,2010,38336.62890625
idn,mf,2011,43248.37890625
idn,mf,2012,52542.37890625
idn,mf,2013,41123.8515625
idn,m,2013,27109.8203125
idn,f,2013,14014.0302734375
irn,mf,1996,7528.0
irn,m,1996,6580.0
irn,f,1996,948.0
irn,mf,2007,10834.0
irn,m,2007,9203.0
irn,f,2007,1631.0
irn,mf,2008,10898.0
irn,m,2008,9315.0
irn,f,2008,1583.0
irn,mf,2009,11310.599609375
irn,m,2009,9600.818359375
irn,f,2009,1709.781982421875
irn,mf,2010,11448.5703125
irn,m,2010,9710.654296875
irn,f,2010,1737.9129638671875
irn,mf,2014,11908.7998046875
irn,m,2014,10158.5703125
irn,f,2014,1750.22900390625
irl,mf,1980,859.0
irl,mf,1981,862.0
irl,mf,1982,861.0
irl,mf,1983,833.6220092773438
irl,m,1983,539.916015625
irl,f,1983,293.70599365234375
irl,mf,1984,819.4329833984375
irl,m,1984,524.7999877929688
irl,f,1984,294.6319885253906
irl,mf,1985,801.4119873046875
irl,m,1985,517.97802734375
irl,f,1985,283.4339904785156
irl,mf,1986,818.531005859375
irl,m,1986,519.3189697265625
irl,f,1986,299.2130126953125
irl,mf,1987,815.1489868164062
irl,m,1987,504.3919982910156
irl,f,1987,310.7569885253906
irl,mf,1988,814.9580078125
irl,m,1988,503.5169982910156
irl,f,1988,311.4410095214844
irl,mf,1989,823.302001953125
irl,m,1989,503.28900146484375
irl,f,1989,320.0140075683594
irl,mf,1990,849.5380249023438
irl,m,1990,516.5020141601562
irl,f,1990,333.0350036621094
irl,mf,1991,867.1290283203125
irl,m,1991,523.9760131835938
irl,f,1991,343.1520080566406
irl,mf,1992,873.35400390625
irl,m,1992,510.8380126953125
irl,f,1992,362.5159912109375
irl,mf,1993,884.9630126953125
irl,m,1993,509.9079895019531
irl,f,1993,375.05499267578125
irl,mf,1994,933.7429809570312
irl,m,1994,530.031982421875
irl,f,1994,403.71099853515625
irl,mf,1995,982.9219970703125
irl,m,1995,554.9559936523438
irl,f,1995,427.96600341796875
irl,mf,1996,1034.666015625
irl,m,1996,581.9409790039062
irl,f,1996,452.7250061035156
irl,mf,1997,1087.760009765625
irl,m,1997,603.6320190429688
irl,f,1997,484.1289978027344
irl,mf,1998,1190.509033203125
irl,m,1998,654.3499755859375
irl,f,1998,536.1589965820312
irl,mf,1999,1282.626953125
irl,m,1999,700.60302734375
irl,f,1999,582.0250244140625
irl,mf,2000,1352.0059814453125
irl,m,2000,734.8179931640625
irl,f,2000,617.18798828125
irl,mf,2001,1405.89697265625
irl,m,2001,760.322998046875
irl,f,2001,645.573974609375
irl,mf,2002,1445.873046875
irl,m,2002,766.0139770507812
irl,f,2002,679.8590087890625
irl,mf,2003,1476.33203125
irl,m,2003,782.4010009765625
irl,f,2003,693.9310302734375
irl,mf,2004,1507.08203125
irl,m,2004,796.2009887695312
irl,f,2004,710.8809814453125
irl,mf,2005,1619.3819580078125
irl,m,2005,850.1929931640625
irl,f,2005,769.1890258789062
irl,mf,2006,1712.01904296875
irl,m,2006,905.2930297851562
irl,f,2006,806.7260131835938
irl,mf,2007,1780.487060546875
irl,m,2007,925.4349975585938
irl,f,2007,855.051025390625
irl,mf,2008,1757.2239990234375
irl,m,2008,892.9580078125
irl,f,2008,864.2659912109375
irl,mf,2009,1616.7879638671875
irl,m,2009,786.177978515625
irl,f,2009,830.6099853515625
irl,mf,2010,1564.156982421875
irl,m,2010,758.1719970703125
irl,f,2010,805.9849853515625
irl,mf,2011,1545.958984375
irl,m,2011,749.4099731445312
irl,f,2011,796.5490112304688
irl,mf,2012,1535.9210205078125
irl,m,2012,742.72900390625
irl,f,2012,793.1920166015625
irl,mf,2013,1555.7879638671875
irl,m,2013,761.6539916992188
irl,f,2013,794.135009765625
irl,mf,2014,1581.97802734375
irl,m,2014,777.625
irl,f,2014,804.35400390625
imn,mf,2001,33.34700012207031
imn,m,2001,16.968000411987305
imn,f,2001,16.378999710083008
isr,mf,1995,1667.31005859375
isr,m,1995,913.8300170898438
isr,f,1995,753.47998046875
isr,mf,1996,1699.530029296875
isr,m,1996,919.1799926757812
isr,f,1996,780.3499755859375
isr,mf,1997,1732.030029296875
isr,m,1997,929.239990234375
isr,f,1997,802.7899780273438
isr,mf,1998,1766.31005859375
isr,m,1998,931.1500244140625
isr,f,1998,835.1599731445312
isr,mf,1999,1818.6700439453125
isr,m,1999,949.719970703125
isr,f,1999,868.9500122070312
isr,mf,2000,1912.2900390625
isr,m,2000,992.0900268554688
isr,f,2000,920.2000122070312
isr,mf,2001,1964.0999755859375
isr,m,2001,1019.0
isr,f,2001,945.0999755859375
isr,mf,2002,1980.489990234375
isr,m,2002,1022.0700073242188
isr,f,2002,958.4199829101562
isr,mf,2003,2014.18994140625
isr,m,2003,1032.0899658203125
isr,f,2003,982.0999755859375
isr,mf,2004,2092.530029296875
isr,m,2004,1078.780029296875
isr,f,2004,1013.75
isr,mf,2005,2173.97998046875
isr,m,2005,1109.4599609375
isr,f,2005,1064.52001953125
isr,mf,2006,2241.7900390625
isr,m,2006,1148.6700439453125
isr,f,2006,1093.1300048828125
isr,mf,2007,2350.72998046875
isr,m,2007,1205.5400390625
isr,f,2007,1145.18994140625
isr,mf,2008,2431.43994140625
isr,m,2008,1242.1500244140625
isr,f,2008,1189.300048828125
isr,mf,2009,2475.35009765625
isr,m,2009,1246.4200439453125
isr,f,2009,1228.9300537109375
isr,mf,2010,2563.550048828125
isr,m,2010,1288.300048828125
isr,f,2010,1275.25
isr,mf,2011,2642.070068359375
isr,m,2011,1339.6500244140625
isr,f,2011,1302.4200439453125
isr,mf,2012,2932.610107421875
isr,m,2012,1498.8699951171875
isr,f,2012,1433.739990234375
isr,mf,2013,3015.1201171875
isr,m,2013,1545.4599609375
isr,f,2013,1469.6600341796875
ita,mf,1980,14499.0
ita,m,1980,9735.0
ita,f,1980,4764.0
ita,mf,1981,14495.0
ita,m,1981,9653.0
ita,f,1981,4842.0
ita,mf,1982,14472.0
ita,m,1982,9579.0
ita,f,1982,4893.0
ita,mf,1983,14598.9599609375
ita,m,1983,9755.6630859375
ita,f,1983,4843.2978515625
ita,mf,1984,14236.169921875
ita,m,1984,9524.064453125
ita,f,1984,4712.10205078125
ita,mf,1985,14544.91015625
ita,m,1985,9675.26171875
ita,f,1985,4869.64306640625
ita,mf,1986,14662.580078125
ita,m,1986,9674.1943359375
ita,f,1986,4988.3828125
ita,mf,1987,14558.3798828125
ita,m,1987,9507.9287109375
ita,f,1987,5050.44677734375
ita,mf,1988,14873.75
ita,m,1988,9659.90234375
ita,f,1988,5213.85009765625
ita,mf,1989,14751.330078125
ita,m,1989,9447.896484375
ita,f,1989,5303.43798828125
ita,mf,1990,15213.419921875
ita,m,1990,9694.3515625
ita,f,1990,5519.06591796875
ita,mf,1991,15403.75
ita,m,1991,9738.978515625
ita,f,1991,5664.76904296875
ita,mf,1992,14776.830078125
ita,m,1992,9359.484375
ita,f,1992,5417.34814453125
ita,mf,1993,14617.0302734375
ita,m,1993,9258.78515625
ita,f,1993,5358.240234375
ita,mf,1994,14399.76953125
ita,m,1994,9048.076171875
ita,f,1994,5351.6982421875
ita,mf,1995,14165.5
ita,m,1995,8836.8154296875
ita,f,1995,5328.68896484375
ita,mf,1996,14255.5498046875
ita,m,1996,8812.32421875
ita,f,1996,5443.22607421875
ita,mf,1997,14364.73046875
ita,m,1997,8849.2802734375
ita,f,1997,5515.4541015625
ita,mf,1998,14514.900390625
ita,m,1998,8870.6201171875
ita,f,1998,5644.28076171875
ita,mf,1999,14781.669921875
ita,m,1999,8970.9716796875
ita,f,1999,5810.703125
ita,mf,2000,15033.5
ita,m,2000,9015.8349609375
ita,f,2000,6017.66015625
ita,mf,2001,15410.7197265625
ita,m,2001,9121.1123046875
ita,f,2001,6289.60595703125
ita,mf,2002,15785.400390625
ita,m,2002,9313.521484375
ita,f,2002,6471.8798828125
ita,mf,2003,16036.150390625
ita,m,2003,9399.482421875
ita,f,2003,6636.6708984375
ita,mf,2004,16151.6298828125
ita,m,2004,9300.515625
ita,f,2004,6851.11181640625
ita,mf,2005,16426.390625
ita,m,2005,9428.2451171875
ita,f,2005,6998.14501953125
ita,mf,2006,16747.919921875
ita,m,2006,9583.5263671875
ita,f,2006,7164.39306640625
ita,mf,2007,16912.939453125
ita,m,2007,9649.5029296875
ita,f,2007,7263.43408203125
ita,mf,2008,17213.349609375
ita,m,2008,9733.55078125
ita,f,2008,7479.798828125
ita,mf,2009,17030.470703125
ita,m,2009,9566.2470703125
ita,f,2009,7464.22021484375
ita,mf,2010,16832.58984375
ita,m,2010,9376.53125
ita,f,2010,7456.06103515625
ita,mf,2011,16939.810546875
ita,m,2011,9374.2939453125
ita,f,2011,7565.51708984375
ita,mf,2012,16945.189453125
ita,m,2012,9290.5986328125
ita,f,2012,7654.5859375
ita,mf,2013,16682.5
ita,m,2013,9099.4189453125
ita,f,2013,7583.078125
ita,mf,2014,16780.19921875
ita,m,2014,9169.4951171875
ita,f,2014,7610.703125
jam,mf,1991,510.5
jam,m,1991,271.5
jam,f,1991,239.0
jam,mf,1992,511.0
jam,m,1992,270.6000061035156
jam,f,1992,240.39999389648438
jam,mf,1993,527.4000244140625
jam,m,1993,275.6000061035156
jam,f,1993,251.89999389648438
jam,mf,1994,540.0
jam,m,1994,282.29998779296875
jam,f,1994,257.70001220703125
jam,mf,1995,572.2999877929688
jam,m,1995,302.8999938964844
jam,f,1995,269.5
jam,mf,1996,569.9000244140625
jam,m,1996,305.79998779296875
jam,f,1996,264.20001220703125
jam,mf,1997,565.9000244140625
jam,m,1997,304.6000061035156
jam,f,1997,261.29998779296875
jam,mf,1998,563.2999877929688
jam,m,1998,300.79998779296875
jam,f,1998,262.5
jam,mf,1999,551.5999755859375
jam,m,1999,302.5
jam,f,1999,249.10000610351562
jam,mf,2000,551.7999877929688
jam,m,2000,303.3999938964844
jam,f,2000,248.39999389648438
jam,mf,2001,560.0
jam,m,2001,308.29998779296875
jam,f,2001,251.6999969482422
jam,mf,2002,629.0
jam,m,2002,338.1000061035156
jam,f,2002,290.8999938964844
jam,mf,2003,644.0
jam,m,2003,346.1000061035156
jam,f,2003,297.8999938964844
jam,mf,2004,647.2000122070312
jam,m,2004,354.5
jam,f,2004,292.70001220703125
jam,mf,2005,676.7000122070312
jam,m,2005,368.1000061035156
jam,f,2005,308.6000061035156
jam,mf,2006,691.7000122070312
jam,m,2006,374.6000061035156
jam,f,2006,317.1000061035156
jam,mf,2007,738.9000244140625
jam,m,2007,396.8999938964844
jam,f,2007,342.0
jam,mf,2008,703.2999877929688
jam,m,2008,364.0
jam,f,2008,339.29998779296875
jam,mf,2011,654.3670043945312
jam,m,2011,336.4670104980469
jam,f,2011,317.8999938964844
jam,mf,2012,643.6749877929688
jam,m,2012,327.7749938964844
jam,f,2012,315.8999938964844
jpn,mf,1980,39710.0
jpn,m,1980,26170.0
jpn,f,1980,13540.0
jpn,mf,1981,40370.0
jpn,m,1981,26460.0
jpn,f,1981,13910.0
jpn,mf,1982,40980.0
jpn,m,1982,26800.0
jpn,f,1982,14180.0
jpn,mf,1983,42080.0
jpn,m,1983,27220.0
jpn,f,1983,14860.0
jpn,mf,1984,42650.0
jpn,m,1984,27470.0
jpn,f,1984,15180.0
jpn,mf,1985,43130.0
jpn,m,1985,27640.0
jpn,f,1985,15480.0
jpn,mf,1986,43790.0
jpn,m,1986,27950.0
jpn,f,1986,15840.0
jpn,mf,1987,44280.0
jpn,m,1987,28130.0
jpn,f,1987,16150.0
jpn,mf,1988,45380.0
jpn,m,1988,28680.0
jpn,f,1988,16700.0
jpn,mf,1989,46790.0
jpn,m,1989,29290.0
jpn,f,1989,17490.0
jpn,mf,1990,48350.0
jpn,m,1990,30010.0
jpn,f,1990,18340.0
jpn,mf,1991,50020.0
jpn,m,1991,30840.0
jpn,f,1991,19180.0
jpn,mf,1992,51190.0
jpn,m,1992,31450.0
jpn,f,1992,19740.0
jpn,mf,1993,52020.0
jpn,m,1993,31930.0
jpn,f,1993,20090.0
jpn,mf,1994,52360.0
jpn,m,1994,32020.0
jpn,f,1994,20340.0
jpn,mf,1995,52630.0
jpn,m,1995,32150.0
jpn,f,1995,20480.0
jpn,mf,1996,53220.0
jpn,m,1996,32380.0
jpn,f,1996,20840.0
jpn,mf,1997,53910.0
jpn,m,1997,32640.0
jpn,f,1997,21270.0
jpn,mf,1998,53680.0
jpn,m,1998,32430.0
jpn,f,1998,21240.0
jpn,mf,1999,53310.0
jpn,m,1999,32150.0
jpn,f,1999,21160.0
jpn,mf,2000,53560.0
jpn,m,2000,32160.0
jpn,f,2000,21400.0
jpn,mf,2001,53690.0
jpn,m,2001,32010.0
jpn,f,2001,21680.0
jpn,mf,2002,53310.0
jpn,m,2002,31700.0
jpn,f,2002,21610.0
jpn,mf,2003,53350.0
jpn,m,2003,31580.0
jpn,f,2003,21770.0
jpn,mf,2004,53550.0
jpn,m,2004,31520.0
jpn,f,2004,22030.0
jpn,mf,2005,53930.0
jpn,m,2005,31640.0
jpn,f,2005,22290.0
jpn,mf,2006,54720.0
jpn,m,2006,31940.0
jpn,f,2006,22770.0
jpn,mf,2007,55230.0
jpn,m,2007,32260.0
jpn,f,2007,22970.0
jpn,mf,2008,55240.0
jpn,m,2008,32120.0
jpn,f,2008,23120.0
jpn,mf,2009,54600.0
jpn,m,2009,31490.0
jpn,f,2009,23110.0
jpn,mf,2010,54630.0
jpn,m,2010,31330.0
jpn,f,2010,23290.0
jpn,mf,2011,52440.0
jpn,m,2011,30070.0
jpn,f,2011,22370.0
jpn,mf,2012,55040.0
jpn,m,2012,31480.0
jpn,f,2012,23570.0
jpn,mf,2013,55530.0
jpn,m,2013,31470.0
jpn,f,2013,24060.0
jor,mf,2004,949.6240234375
jor,m,2004,770.906982421875
jor,f,2004,178.7169952392578
kaz,mf,2001,3863.300048828125
kaz,m,2001,2116.89990234375
kaz,f,2001,1746.4000244140625
kaz,mf,2002,4030.199951171875
kaz,m,2002,2216.5
kaz,f,2002,1813.699951171875
kaz,mf,2003,4229.60009765625
kaz,m,2003,2287.89990234375
kaz,f,2003,1941.699951171875
kaz,mf,2004,4469.89990234375
kaz,m,2004,2383.699951171875
kaz,f,2004,2086.199951171875
kaz,mf,2005,4641.0
kaz,m,2005,2481.0
kaz,f,2005,2160.0
kaz,mf,2006,4777.0
kaz,m,2006,2501.0
kaz,f,2006,2276.0
kaz,mf,2007,4974.0
kaz,m,2007,2590.0
kaz,f,2007,2383.0
kaz,mf,2008,5199.39990234375
kaz,m,2008,2711.0
kaz,f,2008,2488.5
kaz,mf,2009,5238.7998046875
kaz,m,2009,2725.800048828125
kaz,f,2009,2512.89990234375
kaz,mf,2010,5409.39990234375
kaz,m,2010,2825.300048828125
kaz,f,2010,2584.10009765625
kaz,mf,2011,5581.39990234375
kaz,m,2011,2885.5
kaz,f,2011,2695.89990234375
kaz,mf,2012,5813.7001953125
kaz,m,2012,2985.89990234375
