country,sex,year,wage_salaried_workers_employees_percentage
nzl,m,1992,73.5999984741211
nzl,f,1992,85.0999984741211
nzl,mf,1993,78.5999984741211
nzl,m,1993,73.5999984741211
nzl,f,1993,84.9000015258789
nzl,mf,1994,78.80000305175781
nzl,m,1994,74.0999984741211
nzl,f,1994,84.5999984741211
nzl,mf,1995,79.0
nzl,m,1995,74.5999984741211
nzl,f,1995,84.5
nzl,mf,1996,79.0
nzl,m,1996,74.0999984741211
nzl,f,1996,84.9000015258789
nzl,mf,1997,80.0999984741211
nzl,m,1997,75.19999694824219
nzl,f,1997,86.0
nzl,mf,1998,79.80000305175781
nzl,m,1998,74.69999694824219
nzl,f,1998,85.9000015258789
nzl,mf,1999,79.0
nzl,m,1999,73.80000305175781
nzl,f,1999,85.19999694824219
nzl,mf,2000,79.19999694824219
nzl,m,2000,74.0999984741211
nzl,f,2000,85.19999694824219
nzl,mf,2001,80.30000305175781
nzl,m,2001,75.30000305175781
nzl,f,2001,86.0999984741211
nzl,mf,2002,80.80000305175781
nzl,m,2002,75.69999694824219
nzl,f,2002,86.80000305175781
nzl,mf,2003,80.80000305175781
nzl,m,2003,75.5
nzl,f,2003,86.9000015258789
nzl,mf,2004,80.9000015258789
nzl,m,2004,76.0999984741211
nzl,f,2004,86.4000015258789
nzl,mf,2005,81.5999984741211
nzl,m,2005,77.19999694824219
nzl,f,2005,86.69999694824219
nzl,mf,2006,82.4000015258789
nzl,m,2006,78.0999984741211
nzl,f,2006,87.5999984741211
nzl,mf,2007,82.80000305175781
nzl,m,2007,78.9000015258789
nzl,f,2007,87.30000305175781
nzl,mf,2008,82.80000305175781
nzl,m,2008,78.69999694824219
nzl,f,2008,87.4000015258789
nzl,mf,2009,83.5999984741211
nzl,m,2009,79.5
nzl,f,2009,88.19999694824219
nzl,mf,2010,83.80000305175781
nzl,m,2010,80.0999984741211
nzl,f,2010,88.0
nzl,mf,2011,83.4000015258789
nzl,m,2011,79.80000305175781
nzl,f,2011,87.5
nzl,mf,2012,83.4000015258789
nzl,m,2012,79.80000305175781
nzl,f,2012,87.5999984741211
nzl,mf,2013,84.69999694824219
nzl,m,2013,81.4000015258789
nzl,f,2013,88.4000015258789
nic,mf,1993,54.70000076293945
nic,m,1993,57.29999923706055
nic,f,1993,51.29999923706055
nic,mf,1995,59.79999923706055
nic,m,1995,62.20000076293945
nic,f,1995,56.900001525878906
nic,mf,1996,59.70000076293945
nic,m,1996,61.099998474121094
nic,f,1996,57.79999923706055
nic,mf,1997,61.099998474121094
nic,m,1997,63.900001525878906
nic,f,1997,57.900001525878906
nic,mf,1998,59.900001525878906
nic,m,1998,63.0
nic,f,1998,56.29999923706055
nic,mf,1999,60.0
nic,m,1999,62.20000076293945
nic,f,1999,57.29999923706055
nic,mf,2000,51.5
nic,m,2000,51.400001525878906
nic,f,2000,51.79999923706055
nic,mf,2003,47.20000076293945
nic,m,2003,46.400001525878906
nic,f,2003,48.400001525878906
nic,mf,2004,48.900001525878906
nic,m,2004,47.79999923706055
nic,f,2004,50.70000076293945
nic,mf,2005,49.79999923706055
nic,m,2005,49.29999923706055
nic,f,2005,50.70000076293945
nic,mf,2006,50.5
nic,m,2006,49.79999923706055
nic,f,2006,51.79999923706055
nic,mf,2007,50.70000076293945
nic,m,2007,49.29999923706055
nic,f,2007,53.20000076293945
nic,mf,2008,50.599998474121094
nic,m,2008,49.79999923706055
nic,f,2008,52.0
nic,mf,2010,46.0
nic,m,2010,49.20000076293945
nic,f,2010,41.5
ner,mf,2005,5.300000190734863
ner,m,2005,5.900000095367432
ner,f,2005,3.9000000953674316
nor,mf,1980,85.69999694824219
nor,m,1980,83.0
nor,f,1980,89.5
nor,mf,1981,86.19999694824219
nor,m,1981,83.69999694824219
nor,f,1981,89.80000305175781
nor,mf,1982,86.30000305175781
nor,m,1982,83.4000015258789
nor,f,1982,90.30000305175781
nor,mf,1983,86.80000305175781
nor,m,1983,83.5
nor,f,1983,91.0999984741211
nor,mf,1984,86.69999694824219
nor,m,1984,83.4000015258789
nor,f,1984,91.19999694824219
nor,mf,1985,87.80000305175781
nor,m,1985,84.5
nor,f,1985,92.0
nor,mf,1986,87.30000305175781
nor,m,1986,84.30000305175781
nor,f,1986,91.0999984741211
nor,mf,1987,88.4000015258789
nor,m,1987,85.19999694824219
nor,f,1987,92.19999694824219
nor,mf,1988,88.0999984741211
nor,m,1988,85.0999984741211
nor,f,1988,91.5999984741211
nor,mf,1989,88.19999694824219
nor,m,1989,84.80000305175781
nor,f,1989,92.30000305175781
nor,mf,1990,88.69999694824219
nor,m,1990,85.4000015258789
nor,f,1990,92.5
nor,mf,1991,89.19999694824219
nor,m,1991,85.69999694824219
nor,f,1991,93.19999694824219
nor,mf,1992,89.4000015258789
nor,m,1992,85.9000015258789
nor,f,1992,93.4000015258789
nor,mf,1993,89.5999984741211
nor,m,1993,86.30000305175781
nor,f,1993,93.30000305175781
nor,mf,1994,90.0
nor,m,1994,86.9000015258789
nor,f,1994,93.5999984741211
nor,mf,1995,90.0999984741211
nor,m,1995,87.30000305175781
nor,f,1995,93.4000015258789
nor,mf,1996,91.19999694824219
nor,m,1996,88.5
nor,f,1996,94.19999694824219
nor,mf,1997,91.5
nor,m,1997,88.69999694824219
nor,f,1997,94.80000305175781
nor,mf,1998,91.5
nor,m,1998,88.69999694824219
nor,f,1998,94.5999984741211
nor,mf,1999,92.30000305175781
nor,m,1999,89.80000305175781
nor,f,1999,95.0
nor,mf,2000,92.5
nor,m,2000,90.0999984741211
nor,f,2000,95.0999984741211
nor,mf,2001,92.30000305175781
nor,m,2001,90.30000305175781
nor,f,2001,94.5999984741211
nor,mf,2002,92.4000015258789
nor,m,2002,89.69999694824219
nor,f,2002,95.4000015258789
nor,mf,2003,92.30000305175781
nor,m,2003,89.5999984741211
nor,f,2003,95.19999694824219
nor,mf,2004,92.4000015258789
nor,m,2004,89.5
nor,f,2004,95.5999984741211
nor,mf,2005,92.4000015258789
nor,m,2005,89.80000305175781
nor,f,2005,95.4000015258789
nor,mf,2006,91.5
nor,m,2006,88.19999694824219
nor,f,2006,95.0999984741211
nor,mf,2007,92.0
nor,m,2007,89.0
nor,f,2007,95.4000015258789
nor,mf,2008,92.19999694824219
nor,m,2008,89.19999694824219
nor,f,2008,95.5
nor,mf,2009,91.9000015258789
nor,m,2009,89.0
nor,f,2009,95.0999984741211
nor,mf,2010,92.30000305175781
nor,m,2010,89.30000305175781
nor,f,2010,95.5999984741211
nor,mf,2011,93.0
nor,m,2011,90.30000305175781
nor,f,2011,96.0
nor,mf,2012,93.0
nor,m,2012,90.5
nor,f,2012,95.9000015258789
nor,mf,2013,93.0
nor,m,2013,90.5999984741211
nor,f,2013,95.5999984741211
nor,mf,2014,92.80000305175781
nor,m,2014,90.19999694824219
nor,f,2014,95.5999984741211
omn,mf,1993,85.80000305175781
omn,m,1993,85.30000305175781
omn,f,1993,91.30000305175781
omn,mf,1996,86.5999984741211
omn,m,1996,86.0
omn,f,1996,92.0
omn,mf,2000,87.80000305175781
omn,m,2000,87.80000305175781
omn,f,2000,87.80000305175781
omn,mf,2010,96.30000305175781
omn,m,2010,96.5
omn,f,2010,95.30000305175781
pak,mf,1995,34.099998474121094
pak,m,1995,35.400001525878906
pak,f,1995,24.799999237060547
pak,mf,1996,34.099998474121094
pak,m,1996,35.400001525878906
pak,f,1996,24.799999237060547
pak,mf,1997,36.400001525878906
pak,m,1997,37.0
pak,f,1997,33.099998474121094
pak,mf,1998,35.20000076293945
pak,m,1998,36.900001525878906
pak,f,1998,24.899999618530273
pak,mf,1999,35.20000076293945
pak,m,1999,36.900001525878906
pak,f,1999,24.899999618530273
pak,mf,2000,35.599998474121094
pak,m,2000,36.0
pak,f,2000,33.099998474121094
pak,mf,2001,35.599998474121094
pak,m,2001,36.0
pak,f,2001,33.099998474121094
pak,mf,2002,39.900001525878906
pak,m,2002,40.29999923706055
pak,f,2002,37.099998474121094
pak,mf,2003,39.900001525878906
pak,m,2003,40.29999923706055
pak,f,2003,37.099998474121094
pak,mf,2004,37.900001525878906
pak,m,2004,39.20000076293945
pak,f,2004,31.200000762939453
pak,mf,2005,37.900001525878906
pak,m,2005,39.20000076293945
pak,f,2005,31.200000762939453
pak,mf,2006,37.29999923706055
pak,m,2006,40.0
pak,f,2006,25.700000762939453
pak,mf,2007,37.400001525878906
pak,m,2007,40.599998474121094
pak,f,2007,24.600000381469727
pak,mf,2008,36.0
pak,m,2008,39.5
pak,f,2008,22.100000381469727
pan,mf,1982,65.5999984741211
pan,m,1982,58.5
pan,f,1982,83.4000015258789
pan,mf,1983,69.0
pan,m,1983,62.79999923706055
pan,f,1983,84.69999694824219
pan,mf,1984,67.5999984741211
pan,m,1984,60.599998474121094
pan,f,1984,84.30000305175781
pan,mf,1985,65.69999694824219
pan,m,1985,58.29999923706055
pan,f,1985,83.19999694824219
pan,mf,1986,67.0
pan,m,1986,59.599998474121094
pan,f,1986,84.30000305175781
pan,mf,1987,65.9000015258789
pan,m,1987,58.79999923706055
pan,f,1987,81.5999984741211
pan,mf,1988,60.099998474121094
pan,m,1988,52.5
pan,f,1988,78.0999984741211
pan,mf,1989,61.599998474121094
pan,m,1989,53.20000076293945
pan,f,1989,80.0999984741211
pan,mf,1991,62.599998474121094
pan,mf,1992,65.0999984741211
pan,m,1992,56.900001525878906
pan,f,1992,83.5
pan,mf,1993,66.9000015258789
pan,m,1993,59.20000076293945
pan,f,1993,84.0
pan,mf,1994,68.69999694824219
pan,m,1994,62.0
pan,f,1994,83.0
pan,mf,1995,67.5
pan,m,1995,61.29999923706055
pan,f,1995,80.4000015258789
pan,mf,1996,67.19999694824219
pan,m,1996,61.20000076293945
pan,f,1996,79.9000015258789
pan,mf,1997,66.19999694824219
pan,m,1997,59.70000076293945
pan,f,1997,79.0
pan,mf,1998,66.9000015258789
pan,m,1998,61.70000076293945
pan,f,1998,77.30000305175781
pan,mf,1999,66.80000305175781
pan,m,1999,61.599998474121094
pan,f,1999,77.0
pan,mf,2000,66.69999694824219
pan,m,2000,60.29999923706055
pan,f,2000,79.30000305175781
pan,mf,2001,66.5
pan,m,2001,60.20000076293945
pan,f,2001,79.30000305175781
pan,mf,2002,65.30000305175781
pan,m,2002,60.099998474121094
pan,f,2002,75.19999694824219
pan,mf,2003,64.9000015258789
pan,m,2003,59.5
pan,f,2003,74.9000015258789
pan,mf,2004,65.80000305175781
pan,m,2004,60.900001525878906
pan,f,2004,74.80000305175781
pan,mf,2005,65.0
pan,m,2005,60.900001525878906
pan,f,2005,71.9000015258789
pan,mf,2006,66.19999694824219
pan,m,2006,62.70000076293945
pan,f,2006,72.4000015258789
pan,mf,2007,69.0999984741211
pan,m,2007,65.9000015258789
pan,f,2007,74.5999984741211
pan,mf,2008,69.4000015258789
pan,m,2008,67.19999694824219
pan,f,2008,73.0999984741211
pan,mf,2009,64.69999694824219
pan,m,2009,63.29999923706055
pan,f,2009,67.0
pan,mf,2010,65.9000015258789
pan,m,2010,63.5
pan,f,2010,69.80000305175781
pan,mf,2011,67.5999984741211
pan,m,2011,63.79999923706055
pan,f,2011,73.9000015258789
pan,mf,2012,68.0999984741211
pan,m,2012,66.0
pan,f,2012,71.30000305175781
pan,mf,2013,67.69999694824219
pan,m,2013,65.9000015258789
pan,f,2013,70.5
pan,mf,2014,67.30000305175781
pan,m,2014,65.0999984741211
pan,f,2014,70.69999694824219
pry,mf,1990,68.0999984741211
pry,m,1990,68.9000015258789
pry,f,1990,66.80000305175781
pry,mf,1991,67.9000015258789
pry,m,1991,69.19999694824219
pry,f,1991,65.9000015258789
pry,mf,1992,68.5
pry,m,1992,68.19999694824219
pry,f,1992,68.69999694824219
pry,mf,1993,68.5
pry,m,1993,68.80000305175781
pry,f,1993,68.0
pry,mf,1994,61.900001525878906
pry,m,1994,63.400001525878906
pry,f,1994,59.70000076293945
pry,mf,1996,58.099998474121094
pry,m,1996,60.400001525878906
pry,f,1996,54.79999923706055
pry,mf,1997,46.400001525878906
pry,m,1997,45.900001525878906
pry,f,1997,47.400001525878906
pry,mf,1998,45.79999923706055
pry,m,1998,45.0
pry,f,1998,47.099998474121094
pry,mf,1999,46.400001525878906
pry,m,1999,45.79999923706055
pry,f,1999,47.29999923706055
pry,mf,2001,44.900001525878906
pry,m,2001,44.79999923706055
pry,f,2001,45.099998474121094
pry,mf,2002,42.79999923706055
pry,m,2002,41.79999923706055
pry,f,2002,44.70000076293945
pry,mf,2003,44.099998474121094
pry,m,2003,43.400001525878906
pry,f,2003,45.400001525878906
pry,mf,2004,43.0
pry,m,2004,43.099998474121094
pry,f,2004,42.900001525878906
pry,mf,2005,46.70000076293945
pry,m,2005,45.400001525878906
pry,f,2005,48.70000076293945
pry,mf,2006,46.29999923706055
pry,m,2006,46.0
pry,f,2006,46.79999923706055
pry,mf,2007,48.099998474121094
pry,m,2007,49.0
pry,f,2007,46.79999923706055
pry,mf,2008,50.400001525878906
pry,m,2008,51.20000076293945
pry,f,2008,49.20000076293945
pry,mf,2009,48.099998474121094
pry,m,2009,48.400001525878906
pry,f,2009,47.599998474121094
pry,mf,2010,51.599998474121094
pry,m,2010,52.29999923706055
pry,f,2010,50.400001525878906
pry,mf,2011,52.599998474121094
pry,m,2011,53.099998474121094
pry,f,2011,51.70000076293945
pry,mf,2012,51.29999923706055
pry,m,2012,53.20000076293945
pry,f,2012,48.5
pry,mf,2013,54.79999923706055
pry,m,2013,54.70000076293945
pry,f,2013,54.900001525878906
pry,mf,2014,55.599998474121094
pry,m,2014,56.20000076293945
pry,f,2014,54.79999923706055
per,mf,1990,59.0
per,m,1990,63.099998474121094
per,f,1990,52.79999923706055
per,mf,1991,59.0
per,m,1991,61.400001525878906
per,f,1991,55.20000076293945
per,mf,1992,57.599998474121094
per,m,1992,60.400001525878906
per,f,1992,52.79999923706055
per,mf,1993,59.0
per,m,1993,61.70000076293945
per,f,1993,54.70000076293945
per,mf,1994,58.70000076293945
per,m,1994,62.29999923706055
per,f,1994,52.900001525878906
per,mf,1995,58.599998474121094
per,m,1995,62.099998474121094
per,f,1995,53.599998474121094
per,mf,1996,47.70000076293945
per,m,1996,55.70000076293945
per,f,1996,36.099998474121094
per,mf,1997,44.5
per,m,1997,53.400001525878906
per,f,1997,32.70000076293945
per,mf,1998,47.599998474121094
per,m,1998,56.5
per,f,1998,36.20000076293945
per,mf,1999,45.70000076293945
per,m,1999,53.900001525878906
per,f,1999,35.70000076293945
per,mf,2000,43.400001525878906
per,m,2000,51.5
per,f,2000,32.599998474121094
per,mf,2001,43.70000076293945
per,m,2001,52.099998474121094
per,f,2001,33.20000076293945
per,mf,2002,62.900001525878906
per,m,2002,64.4000015258789
per,f,2002,61.0
per,mf,2003,59.70000076293945
per,m,2003,60.79999923706055
per,f,2003,58.400001525878906
per,mf,2004,41.599998474121094
per,m,2004,46.20000076293945
per,f,2004,35.5
per,mf,2005,42.599998474121094
per,m,2005,47.29999923706055
per,f,2005,36.5
per,mf,2006,44.099998474121094
per,m,2006,48.900001525878906
per,f,2006,37.900001525878906
per,mf,2007,45.29999923706055
per,m,2007,49.900001525878906
per,f,2007,39.5
per,mf,2008,45.900001525878906
per,m,2008,50.29999923706055
per,f,2008,40.20000076293945
per,mf,2009,46.400001525878906
per,m,2009,51.20000076293945
per,f,2009,40.29999923706055
per,mf,2010,46.5
per,m,2010,50.900001525878906
per,f,2010,40.900001525878906
per,mf,2011,46.900001525878906
per,m,2011,50.5
per,f,2011,42.29999923706055
per,mf,2012,48.20000076293945
per,m,2012,51.900001525878906
per,f,2012,43.599998474121094
phl,mf,1998,49.900001525878906
phl,m,1998,50.29999923706055
phl,f,1998,49.20000076293945
phl,mf,1999,49.599998474121094
phl,m,1999,50.099998474121094
phl,f,1999,48.79999923706055
phl,mf,2000,50.70000076293945
phl,m,2000,50.70000076293945
phl,f,2000,50.79999923706055
phl,mf,2001,49.5
phl,m,2001,50.099998474121094
phl,f,2001,48.599998474121094
phl,mf,2002,48.70000076293945
phl,m,2002,49.29999923706055
phl,f,2002,47.900001525878906
phl,mf,2003,50.099998474121094
phl,m,2003,50.599998474121094
phl,f,2003,49.29999923706055
phl,mf,2004,52.099998474121094
phl,m,2004,52.79999923706055
phl,f,2004,51.0
phl,mf,2005,50.5
phl,m,2005,50.900001525878906
phl,f,2005,49.900001525878906
phl,mf,2006,51.099998474121094
phl,m,2006,51.5
phl,f,2006,50.400001525878906
phl,mf,2007,52.20000076293945
phl,m,2007,52.70000076293945
phl,f,2007,51.29999923706055
phl,mf,2008,52.400001525878906
phl,m,2008,52.900001525878906
phl,f,2008,51.400001525878906
phl,mf,2009,53.29999923706055
phl,mf,2010,54.400001525878906
phl,mf,2011,55.20000076293945
phl,mf,2012,56.599998474121094
phl,mf,2013,58.20000076293945
phl,m,2013,59.70000076293945
phl,f,2013,55.900001525878906
pol,mf,1980,74.5999984741211
pol,mf,1981,74.30000305175781
pol,mf,1982,73.0999984741211
pol,mf,1983,73.19999694824219
pol,mf,1984,73.5
pol,mf,1985,73.5
pol,mf,1986,74.0
pol,mf,1987,74.4000015258789
pol,mf,1988,74.5999984741211
pol,mf,1989,74.9000015258789
pol,mf,1990,72.80000305175781
pol,mf,1991,70.0
pol,mf,1992,69.80000305175781
pol,m,1992,68.80000305175781
pol,f,1992,71.0
pol,mf,1993,68.80000305175781
pol,m,1993,67.80000305175781
pol,f,1993,70.0999984741211
pol,mf,1994,69.0999984741211
pol,m,1994,67.69999694824219
pol,f,1994,70.80000305175781
pol,mf,1995,70.30000305175781
pol,m,1995,68.5999984741211
pol,f,1995,72.30000305175781
pol,mf,1996,70.5
pol,m,1996,68.9000015258789
pol,f,1996,72.5
pol,mf,1997,71.30000305175781
pol,m,1997,69.69999694824219
pol,f,1997,73.19999694824219
pol,mf,1998,72.5
pol,m,1998,70.9000015258789
pol,f,1998,74.5999984741211
pol,mf,1999,73.19999694824219
pol,m,1999,71.0
pol,f,1999,75.9000015258789
pol,mf,2000,72.5999984741211
pol,m,2000,70.69999694824219
pol,f,2000,75.0
pol,mf,2001,72.0
pol,m,2001,70.30000305175781
pol,f,2001,74.19999694824219
pol,mf,2002,71.80000305175781
pol,m,2002,69.4000015258789
pol,f,2002,74.5999984741211
pol,mf,2003,73.0
pol,m,2003,70.19999694824219
pol,f,2003,76.30000305175781
pol,mf,2004,73.5
pol,m,2004,71.30000305175781
pol,f,2004,76.19999694824219
pol,mf,2005,74.19999694824219
pol,m,2005,72.0999984741211
pol,f,2005,76.9000015258789
pol,mf,2006,75.5999984741211
pol,m,2006,73.4000015258789
pol,f,2006,78.19999694824219
pol,mf,2007,76.5
pol,m,2007,74.5
pol,f,2007,79.0999984741211
pol,mf,2008,77.0999984741211
pol,m,2008,75.0
pol,f,2008,79.5999984741211
pol,mf,2009,77.30000305175781
pol,m,2009,75.0999984741211
pol,f,2009,79.9000015258789
pol,mf,2010,77.0
pol,m,2010,74.69999694824219
pol,f,2010,79.9000015258789
pol,mf,2011,77.0999984741211
pol,m,2011,74.69999694824219
pol,f,2011,80.19999694824219
pol,mf,2012,77.5999984741211
pol,m,2012,75.0
pol,f,2012,80.80000305175781
pol,mf,2013,78.19999694824219
pol,m,2013,75.5
pol,f,2013,81.5999984741211
pol,mf,2014,78.5999984741211
pol,m,2014,75.69999694824219
pol,f,2014,82.30000305175781
prt,mf,1980,67.5999984741211
prt,mf,1981,67.69999694824219
prt,mf,1982,69.5999984741211
prt,mf,1983,68.80000305175781
prt,mf,1984,67.5
prt,mf,1985,67.69999694824219
prt,mf,1986,68.9000015258789
prt,m,1986,70.69999694824219
prt,f,1986,66.19999694824219
prt,mf,1987,68.0999984741211
prt,m,1987,70.30000305175781
prt,f,1987,64.9000015258789
prt,mf,1988,69.0999984741211
prt,m,1988,70.5
prt,f,1988,67.0999984741211
prt,mf,1989,70.0
prt,m,1989,71.0
prt,f,1989,68.5
prt,mf,1990,71.19999694824219
prt,m,1990,72.19999694824219
prt,f,1990,69.9000015258789
prt,mf,1991,69.69999694824219
prt,m,1991,71.19999694824219
prt,f,1991,67.9000015258789
prt,mf,1992,74.4000015258789
prt,m,1992,73.30000305175781
prt,f,1992,75.80000305175781
prt,mf,1993,74.19999694824219
prt,m,1993,73.5
prt,f,1993,75.0
prt,mf,1994,72.69999694824219
prt,m,1994,71.5
prt,f,1994,74.19999694824219
prt,mf,1995,72.30000305175781
prt,m,1995,70.4000015258789
prt,f,1995,74.5
prt,mf,1996,71.5999984741211
prt,m,1996,69.9000015258789
prt,f,1996,73.69999694824219
prt,mf,1997,71.5999984741211
prt,m,1997,70.5
prt,f,1997,72.9000015258789
prt,mf,1998,70.9000015258789
prt,m,1998,69.9000015258789
prt,f,1998,72.19999694824219
prt,mf,1999,72.30000305175781
prt,m,1999,71.5999984741211
prt,f,1999,73.19999694824219
prt,mf,2000,72.80000305175781
prt,m,2000,71.80000305175781
prt,f,2000,74.0
prt,mf,2001,72.19999694824219
prt,m,2001,70.80000305175781
prt,f,2001,73.9000015258789
prt,mf,2002,72.5
prt,m,2002,70.9000015258789
prt,f,2002,74.4000015258789
prt,mf,2003,72.69999694824219
prt,m,2003,71.30000305175781
prt,f,2003,74.30000305175781
prt,mf,2004,73.9000015258789
prt,m,2004,71.9000015258789
prt,f,2004,76.0999984741211
prt,mf,2005,74.19999694824219
prt,m,2005,72.69999694824219
prt,f,2005,75.9000015258789
prt,mf,2006,75.30000305175781
prt,m,2006,74.0
prt,f,2006,76.80000305175781
prt,mf,2007,75.19999694824219
prt,m,2007,73.5
prt,f,2007,77.0999984741211
prt,mf,2008,75.69999694824219
prt,m,2008,74.19999694824219
prt,f,2008,77.4000015258789
prt,mf,2009,76.0
prt,m,2009,73.69999694824219
prt,f,2009,78.5
prt,mf,2010,76.9000015258789
prt,m,2010,74.4000015258789
prt,f,2010,79.5999984741211
prt,mf,2011,78.5
prt,m,2011,74.5999984741211
prt,f,2011,82.80000305175781
prt,mf,2012,77.9000015258789
prt,m,2012,73.80000305175781
prt,f,2012,82.30000305175781
prt,mf,2013,78.0999984741211
prt,m,2013,73.80000305175781
prt,f,2013,82.5999984741211
prt,mf,2014,80.30000305175781
prt,m,2014,75.69999694824219
prt,f,2014,85.0999984741211
pri,mf,1991,84.5999984741211
pri,m,1991,80.0
pri,f,1991,91.80000305175781
pri,mf,1992,85.0
pri,m,1992,80.19999694824219
pri,f,1992,92.19999694824219
pri,mf,1993,85.19999694824219
pri,m,1993,80.30000305175781
pri,f,1993,92.5
pri,mf,1994,84.9000015258789
pri,m,1994,79.5999984741211
pri,f,1994,93.0
pri,mf,1995,84.9000015258789
pri,m,1995,79.80000305175781
pri,f,1995,92.30000305175781
pri,mf,1996,85.30000305175781
pri,m,1996,80.5
pri,f,1996,92.19999694824219
pri,mf,1997,85.30000305175781
pri,m,1997,80.69999694824219
pri,f,1997,92.19999694824219
pri,mf,1998,86.0
pri,m,1998,81.4000015258789
pri,f,1998,92.30000305175781
pri,mf,1999,85.4000015258789
pri,m,1999,80.30000305175781
pri,f,1999,92.5
pri,mf,2000,85.5
pri,m,2000,80.30000305175781
pri,f,2000,92.69999694824219
pri,mf,2001,86.0999984741211
pri,m,2001,81.30000305175781
pri,f,2001,92.9000015258789
pri,mf,2002,85.0999984741211
pri,m,2002,80.19999694824219
pri,f,2002,91.69999694824219
pri,mf,2003,85.5999984741211
pri,m,2003,80.30000305175781
pri,f,2003,92.4000015258789
pri,mf,2004,85.5
pri,m,2004,80.4000015258789
pri,f,2004,91.80000305175781
pri,mf,2005,85.4000015258789
pri,m,2005,80.19999694824219
pri,f,2005,92.0
pri,mf,2006,84.80000305175781
pri,m,2006,79.5999984741211
pri,f,2006,91.4000015258789
pri,mf,2007,84.5999984741211
pri,m,2007,79.5
pri,f,2007,90.80000305175781
pri,mf,2008,85.30000305175781
pri,m,2008,79.69999694824219
pri,f,2008,92.0
pri,mf,2009,85.30000305175781
pri,m,2009,79.19999694824219
pri,f,2009,92.30000305175781
pri,mf,2010,85.30000305175781
pri,m,2010,79.5
pri,f,2010,91.9000015258789
pri,mf,2011,84.69999694824219
pri,m,2011,78.0999984741211
pri,f,2011,92.30000305175781
pri,mf,2012,84.4000015258789
pri,m,2012,78.9000015258789
pri,f,2012,91.19999694824219
qat,mf,1997,98.69999694824219
qat,m,1997,98.5
qat,f,1997,99.9000015258789
qat,mf,2004,98.80000305175781
qat,m,2004,98.69999694824219
qat,f,2004,99.9000015258789
qat,mf,2006,99.30000305175781
qat,m,2006,99.30000305175781
qat,f,2006,99.30000305175781
qat,mf,2007,99.30000305175781
qat,m,2007,99.30000305175781
qat,f,2007,99.9000015258789
qat,mf,2008,99.5
qat,m,2008,99.5
qat,f,2008,99.9000015258789
qat,mf,2009,99.5999984741211
qat,m,2009,99.5999984741211
qat,f,2009,99.80000305175781
qat,mf,2011,99.5
qat,m,2011,99.5
qat,f,2011,99.5
